RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
809,92537517,Customer_808,564,France,Female,47,9,97607.48561793758,1,1,1,34607.963626280085,0
810,98132129,Customer_809,583,Spain,Male,55,1,21013.560087132395,1,0,0,34427.628214167446,1
811,26099248,Customer_810,552,France,Male,50,1,37353.85007422411,1,0,1,126613.9970588869,0
812,24677069,Customer_811,829,France,Male,56,4,37550.13637485717,2,1,0,135484.79931230837,1
813,85589337,Customer_812,705,France,Male,51,2,66925.95620252882,3,0,1,127737.02123559992,0
814,22433196,Customer_813,556,Spain,Female,26,3,167562.73413553543,3,0,1,178399.52246438744,0
815,49010202,Customer_814,760,Spain,Male,49,0,250000.0,1,1,0,55110.2020999668,1
816,44626632,Customer_815,670,France,Female,36,10,69591.38237561105,3,1,1,44048.9749945549,0
817,87998328,Customer_816,675,Spain,Female,28,0,52750.493254750996,2,1,0,183820.8234251467,1
818,63237806,Customer_817,615,Germany,Female,40,0,85898.47837692579,1,0,0,147643.8780549894,1
819,22457080,Customer_818,575,Spain,Female,47,5,82703.58249270951,1,0,0,145680.24603931102,1
820,11222869,Customer_819,683,France,Female,48,0,55666.77730077857,3,0,1,74774.72196490628,0
821,92716910,Customer_820,595,France,Male,60,0,100157.63223120614,3,1,1,129881.59247898785,1
822,60066487,Customer_821,831,France,Female,64,0,50688.04596446184,1,1,0,148501.56778514598,1
823,13125354,Customer_822,523,Germany,Male,50,0,250000.0,1,1,1,124682.33560119804,0
824,72802750,Customer_823,803,France,Male,52,1,3767.878571141576,2,1,1,150294.94704639193,1
825,19818159,Customer_824,638,France,Female,46,1,43918.29200180073,3,1,1,122755.85162862216,1
826,21145552,Customer_825,679,Spain,Male,56,3,37940.88407919515,3,0,0,196606.7438772817,1
827,25152994,Customer_826,733,Germany,Male,52,2,110324.87970163194,2,0,1,104283.39187163653,1
828,85191987,Customer_827,586,Spain,Male,44,3,15880.538200086721,1,0,0,13937.20649737802,1
829,32937902,Customer_828,736,France,Male,77,4,42697.094878668635,2,0,1,42362.38855361163,1
830,86415031,Customer_829,379,France,Female,36,1,89785.84687569526,4,0,1,193239.28962956465,0
831,77744469,Customer_830,578,Germany,Male,66,0,69322.68041909882,3,0,1,100047.539107209,0
832,84588685,Customer_831,557,France,Male,24,10,59079.424302957545,4,1,1,34294.724038181776,0
833,52758171,Customer_832,524,Germany,Female,57,5,42813.76044881504,2,1,0,40945.14211276412,0
834,10067661,Customer_833,628,Spain,Female,66,0,104577.15137260733,2,0,0,17042.214102306483,1
835,17585153,Customer_834,688,Germany,Female,18,10,77974.5010378806,3,0,1,54231.27300128612,0
836,33335437,Customer_835,720,Spain,Female,47,5,155784.93094049246,3,0,1,197475.90810437035,0
837,20466615,Customer_836,674,France,Female,55,0,99037.6837493061,1,1,0,73538.10312697846,0
838,44861938,Customer_837,583,Spain,Male,48,10,11347.268566298068,3,0,1,58736.49028370154,1
839,96787694,Customer_838,686,Spain,Female,50,2,72477.68137762453,3,0,1,137370.48961243464,0
840,12966422,Customer_839,662,Spain,Male,47,10,3417.0554451352145,3,1,1,138609.5620424659,1
841,60154221,Customer_840,743,Germany,Female,28,0,36749.664128507255,3,1,0,193931.71348623888,1
842,13708654,Customer_841,727,Spain,Male,80,0,39819.17968091219,2,0,0,149047.13029223654,1
843,67647084,Customer_842,653,Germany,Male,37,5,144766.0724954421,3,0,1,32306.175437402148,0
844,52573305,Customer_843,560,Germany,Female,51,0,14917.8256832641,2,1,1,197278.6113369678,1
845,54653349,Customer_844,584,Germany,Male,35,0,77365.3101939551,2,1,1,152935.7008164459,0
846,15872354,Customer_845,595,France,Female,18,7,16025.424267087577,2,0,1,60425.42258098689,0
847,57756479,Customer_846,618,France,Male,31,0,222711.21360128353,2,0,1,60798.3650434435,0
848,92649048,Customer_847,676,France,Female,23,10,56546.46004747724,2,0,1,192455.31893137694,0
849,90123510,Customer_848,721,Germany,Male,61,2,92380.03621044957,2,0,1,47881.490408883474,0
850,19810404,Customer_849,644,France,Male,35,10,78000.0153702437,2,0,1,54466.406329721765,0
851,96205129,Customer_850,651,Spain,Female,37,2,27141.479351798404,2,1,0,79212.08967914243,1
852,16292518,Customer_851,664,Germany,Female,29,3,173597.62550273308,2,0,1,139603.13214389258,0
853,51142200,Customer_852,598,France,Female,46,1,74013.28153672334,3,0,0,92549.72738935908,0
854,74413145,Customer_853,557,Germany,Female,34,5,53549.93383201804,2,0,0,70231.4139308571,1
855,27547389,Customer_854,474,France,Female,59,1,56365.557492672844,3,0,1,62009.46748177204,1
856,72132760,Customer_855,580,Spain,Female,49,1,166017.9143771092,1,1,1,35156.5765714561,0
857,76689168,Customer_856,697,Germany,Female,36,0,4570.433336207513,1,1,1,114504.74090913495,0
858,32419480,Customer_857,579,France,Female,57,0,36956.996151868625,1,0,1,63099.923721891566,1
859,58766345,Customer_858,626,France,Female,45,1,138210.42010805017,3,1,0,74040.74315820774,1
860,44021442,Customer_859,696,Spain,Female,45,6,2867.7790430571786,2,1,1,13056.848037042686,0
861,56523537,Customer_860,702,Spain,Male,23,1,76453.4579453856,2,1,1,111675.69312443028,1
862,35153646,Customer_861,542,France,Male,43,1,38721.05860137478,3,1,1,142796.9374919385,0
863,87620693,Customer_862,749,France,Female,49,10,17166.702379437258,1,1,0,186339.0973471982,0
864,18411883,Customer_863,762,Germany,Female,65,5,70891.29504189992,1,1,1,48727.51509978092,1
865,21082322,Customer_864,537,Germany,Male,33,10,133366.31952694914,2,0,0,184799.56810190447,1
866,26203305,Customer_865,567,France,Female,79,10,47240.33402926624,1,0,1,79626.4431494672,0
867,20848680,Customer_866,769,Spain,Male,53,0,11901.593387923547,2,0,0,162762.01123175715,1
868,93031557,Customer_867,635,Germany,Male,22,10,27412.592866138406,4,1,0,180549.08922698782,1
869,99838873,Customer_868,428,France,Male,32,0,250000.0,2,0,1,192712.92457218035,0
870,69292991,Customer_869,510,Spain,Male,66,10,8832.105634094458,2,0,0,72902.92428785565,1
871,45555041,Customer_870,625,Spain,Male,63,3,13140.372310521574,2,1,1,60658.51265879359,1
872,63028791,Customer_871,533,France,Female,45,3,250000.0,2,1,0,94403.67244549462,0
873,86301164,Customer_872,608,France,Male,47,6,160344.7910172707,4,1,1,116086.91824116991,0
874,86658629,Customer_873,653,Germany,Female,27,10,92101.66262691224,4,1,1,141709.0070801365,0
875,61646180,Customer_874,796,France,Male,64,4,12275.727588665666,3,1,0,141940.49214929692,1
876,89357216,Customer_875,620,Germany,Male,30,2,20636.975435424505,1,1,1,33565.2515068902,0
877,42359860,Customer_876,757,Spain,Male,57,0,14900.487262017838,3,0,0,126856.8766720825,1
878,44499221,Customer_877,792,Germany,Female,65,7,74762.72237102382,1,0,0,43215.13578553444,1
879,38272916,Customer_878,793,France,Male,45,0,38170.665855128194,2,1,1,145612.61494503106,0
880,91861231,Customer_879,678,Germany,Male,59,6,3671.8703477619647,2,0,0,195579.69117391921,0
881,29032579,Customer_880,453,Spain,Female,72,3,25823.40840810603,1,1,0,156828.61084829544,1
882,40354781,Customer_881,696,Spain,Female,49,2,147809.22570952357,3,1,1,142478.8764485866,0
883,26514877,Customer_882,754,France,Male,42,4,119238.21175582855,4,1,1,26186.414057887574,0
884,83545310,Customer_883,641,Germany,Male,43,7,77253.94215665032,3,0,0,46373.60188492756,0
885,86165878,Customer_884,824,France,Male,33,10,6706.904608574388,1,0,1,78516.7500322449,0
886,97554946,Customer_885,735,France,Female,33,1,160784.6302440348,2,1,0,187458.91879742226,0
887,88350878,Customer_886,706,Spain,Male,51,10,57351.10801825215,4,1,1,73929.3181499569,0
888,27810471,Customer_887,758,Germany,Female,42,10,51176.82133960796,1,0,0,164905.84921800013,0
889,50636644,Customer_888,683,France,Male,49,8,203929.82166186318,2,1,1,31135.165520499835,0
890,68534435,Customer_889,400,Spain,Female,22,10,666.2525591577378,2,1,1,136311.86694295422,0
891,88550238,Customer_890,600,France,Female,43,5,60877.44204058046,1,1,0,158375.22559331046,0
892,67975251,Customer_891,769,Germany,Male,60,0,117494.32852912717,3,1,1,113876.63528412019,0
893,13094235,Customer_892,569,France,Male,28,4,4935.687577473914,1,1,1,156064.83884480945,0
894,57870026,Customer_893,627,Germany,Female,45,6,33140.864363422,2,0,1,147929.42267702555,0
895,32763342,Customer_894,545,Spain,Male,18,10,250000.0,2,1,0,101453.07815664288,0
896,29636869,Customer_895,828,Spain,Female,25,4,17848.92884444691,2,1,0,174655.25509256977,0
897,37132021,Customer_896,818,France,Female,57,7,56815.137822040575,1,0,0,75952.33011818778,1
898,43942384,Customer_897,561,Spain,Male,40,6,102801.96037031403,2,0,1,91736.7397969255,0
899,72867959,Customer_898,664,France,Female,72,1,37118.203699527985,4,0,1,113299.9748241481,0
900,27807333,Customer_899,581,France,Male,51,0,39302.59174807805,3,1,1,36212.14948078904,1
901,63228466,Customer_900,711,Germany,Female,52,6,4901.882456255394,2,1,1,108675.91231185631,0
902,45912253,Customer_901,700,France,Male,28,1,15812.721219047231,3,1,1,72652.76172832692,0
903,26263882,Customer_902,731,Germany,Male,39,1,159401.50099751013,3,1,1,59944.816900144884,0
904,49138695,Customer_903,683,France,Male,34,5,127912.15452680568,2,0,1,120266.01909644595,0
905,43799193,Customer_904,850,Germany,Female,29,7,27249.259258269936,2,1,1,73686.51987909416,0
906,93721515,Customer_905,547,Spain,Male,54,4,36059.98326406774,3,1,1,172769.07285090623,0
907,85495044,Customer_906,478,France,Female,57,10,43541.37474600227,2,0,0,88829.74944949972,1
908,58014453,Customer_907,610,Germany,Female,50,1,31842.13019551932,1,1,1,89405.93950122317,1
909,92405138,Customer_908,493,France,Male,32,1,79579.60096874386,3,0,1,196589.82226701014,0
910,61569363,Customer_909,500,Germany,Female,49,5,968.3569313267637,1,0,1,75933.04618359718,0
911,42686304,Customer_910,549,Germany,Male,18,8,159124.8737836241,3,0,0,36360.47888134686,1
912,85149843,Customer_911,557,France,Female,64,3,26820.198797196503,3,0,1,176739.79466736494,0
913,94740096,Customer_912,554,France,Female,25,0,154398.52127090737,3,0,0,184354.1577998022,0
914,82456281,Customer_913,701,Spain,Male,28,5,45438.23840238823,1,0,0,54252.09240526213,1
915,86362381,Customer_914,599,Spain,Male,46,8,112319.09710980914,4,1,1,177774.8441444047,0
916,41699263,Customer_915,632,Spain,Female,48,1,131057.6614474312,2,1,1,104764.48601863605,0
917,90480036,Customer_916,739,France,Male,43,0,26888.836320285725,3,1,0,19770.6960234617,1
918,36216317,Customer_917,573,Spain,Male,28,3,76691.54267619317,2,0,1,114989.96204607005,0
919,63215075,Customer_918,623,Germany,Female,62,0,70124.96972170834,2,1,1,171500.23692009438,0
920,44970444,Customer_919,686,France,Male,19,2,48471.788030873686,2,1,1,86318.34317509177,0
921,15752810,Customer_920,455,Germany,Female,22,0,47554.858967298955,1,0,1,115398.61298503999,1
922,10571650,Customer_921,411,Germany,Male,43,1,27310.196362698938,2,1,1,38080.29753300568,0
923,98362656,Customer_922,684,Germany,Male,26,2,27850.486747061484,1,0,1,170261.27659719743,0
924,82017911,Customer_923,699,France,Female,63,0,59580.64289592472,2,1,0,31726.550297494596,0
925,50435721,Customer_924,850,France,Female,27,0,2460.2096122089806,2,0,1,29378.807249374662,1
926,84531076,Customer_925,665,Spain,Male,68,8,203477.12256950687,2,0,0,187474.13250742957,0
927,13757974,Customer_926,731,Spain,Male,60,0,78732.22867608548,1,0,1,176153.79195550273,1
928,85900553,Customer_927,630,Spain,Female,63,5,43948.99931861483,2,1,0,119896.71533627756,0
929,71119361,Customer_928,679,Spain,Male,73,8,4784.889795569691,3,0,1,31587.820596510068,0
930,52321932,Customer_929,816,Germany,Male,46,0,74571.45637941816,2,1,1,114453.9696535552,0
931,29931456,Customer_930,437,France,Male,29,1,1342.6463044404595,2,0,1,185021.91811329982,1
932,69376958,Customer_931,691,Spain,Male,43,5,85426.45154594736,2,1,0,126958.11176168577,0
933,21643208,Customer_932,850,Germany,Female,36,1,5646.663252327116,2,1,0,48936.8564408862,0
934,53928336,Customer_933,678,France,Male,34,3,80055.80467470291,1,1,0,182250.13495804282,1
935,18112074,Customer_934,815,France,Female,47,9,39051.527394711506,1,1,1,174643.42159633694,0
936,28967438,Customer_935,587,France,Female,40,0,81492.79249835841,2,0,0,114567.25686437933,1
937,22138391,Customer_936,646,Germany,Male,33,4,11180.783897633466,2,0,1,172154.04265643808,0
938,63050917,Customer_937,653,Spain,Female,41,10,9364.786364369627,2,1,0,22206.847183908954,0
939,34012790,Customer_938,428,France,Male,53,0,21319.00089553942,2,1,0,98476.39036346001,1
940,66004002,Customer_939,533,Germany,Male,59,0,39764.818859379775,2,0,0,45140.703651433345,0
941,31982813,Customer_940,540,France,Female,20,4,21879.864721553542,2,0,1,169384.07355891712,0
942,65616606,Customer_941,732,Germany,Female,40,10,6418.0985311514205,3,0,0,194564.3161816135,0
943,39967940,Customer_942,737,Spain,Female,42,1,29481.316207276413,2,0,0,186935.47475770934,1
944,87822269,Customer_943,682,Spain,Male,27,2,91752.19329745509,3,1,1,106420.8617545256,0
945,19742257,Customer_944,732,France,Male,43,0,65615.66725181589,3,1,0,107861.91730702837,1
946,62044151,Customer_945,633,Spain,Male,47,2,247923.58664652612,3,0,1,182701.91237357174,0
947,13609736,Customer_946,770,Spain,Female,52,0,42942.160363253744,2,1,0,147567.9632001922,0
948,85169697,Customer_947,650,Germany,Female,46,2,30350.171837016856,2,1,0,25643.91451191542,1
949,28161634,Customer_948,655,Germany,Female,31,4,88734.25724541805,2,1,1,35767.82053427119,0
950,27163810,Customer_949,623,France,Female,75,10,39821.86856941017,3,0,0,190896.31923559884,0
951,96755840,Customer_950,718,Germany,Female,57,8,72235.84517216755,2,1,0,80523.02851816152,1
952,22225855,Customer_951,607,Spain,Male,53,8,219307.90834146546,2,1,0,46887.29045728644,1
953,61424149,Customer_952,747,Germany,Male,60,1,51864.521318971085,2,1,1,150165.70589539854,0
954,82347195,Customer_953,536,Spain,Female,48,0,51712.78780387165,1,1,1,177324.7998421433,0
955,11135964,Customer_954,540,France,Female,64,4,111929.64411834691,3,0,1,50503.759059247015,0
956,73446855,Customer_955,718,Spain,Female,45,3,105817.59477253335,2,1,0,58959.55601390934,1
957,76318090,Customer_956,641,Germany,Female,45,3,54461.15112446374,2,0,1,181140.46628930725,0
958,70203880,Customer_957,604,Germany,Male,54,0,5018.227674268365,1,1,1,14069.525109518952,0
959,12155748,Customer_958,739,Germany,Female,68,3,250000.0,2,1,1,182649.45579659374,0
960,70676365,Customer_959,589,Germany,Female,67,0,35529.24089785864,2,1,1,18985.16723213801,1
961,88542651,Customer_960,629,France,Female,53,2,28562.30007169205,2,1,0,29562.324243197927,0
962,41808285,Customer_961,789,Spain,Male,52,0,250000.0,3,1,0,174044.12618724827,1
963,64256930,Customer_962,803,Germany,Male,55,9,154258.6466558549,3,1,1,58391.27016802346,0
964,44427604,Customer_963,807,Spain,Female,59,0,30060.072368312427,2,1,0,53921.42534614366,1
965,18910852,Customer_964,621,France,Male,64,10,27646.202661393887,3,1,0,170625.19155565964,1
966,82764242,Customer_965,773,Spain,Female,41,9,95728.4360511253,2,0,1,113739.45793611674,0
967,48428026,Customer_966,555,Germany,Female,64,6,30520.503678118566,2,1,0,77646.0231309618,0
968,47617741,Customer_967,559,Spain,Female,50,10,21719.48862580823,2,0,1,146152.20650730433,0
969,16941245,Customer_968,414,Germany,Male,54,0,250000.0,2,0,1,164147.3282811917,1
970,74770179,Customer_969,817,Germany,Female,65,5,62553.24845912151,2,1,0,174137.0618157677,1
971,25876696,Customer_970,563,France,Female,56,9,107818.32298417068,1,0,1,34074.39138378442,0
972,19451244,Customer_971,637,France,Male,58,0,93634.84340585486,2,1,0,121341.80871044884,1
973,84926168,Customer_972,558,Spain,Male,39,4,105648.47199800244,1,0,1,139367.1687665166,1
974,27606951,Customer_973,719,Spain,Female,67,2,175280.4582698324,1,0,1,33532.23890344612,1
975,72056263,Customer_974,612,Germany,Female,55,2,52101.3771172068,1,0,1,126538.11784974133,0
976,17021862,Customer_975,519,Germany,Male,46,10,104992.44043485814,2,1,1,17605.32497615784,0
977,18351245,Customer_976,694,Germany,Male,61,3,119522.4485920571,1,1,1,75941.29444475553,0
978,96448549,Customer_977,506,Germany,Male,83,0,219443.90011652085,4,0,0,43996.50027495081,0
979,46640608,Customer_978,566,France,Female,27,10,93645.75483265886,3,0,1,117321.5478912751,0
980,15345854,Customer_979,439,Germany,Female,32,1,167350.6661696591,2,1,0,47590.65097923292,0
981,21683982,Customer_980,507,France,Male,85,10,7489.682687766973,2,0,1,160265.8900974646,0
982,74365536,Customer_981,667,Spain,Male,51,10,10108.907158495671,1,1,0,34412.40861563472,1
983,67821848,Customer_982,453,Spain,Female,47,10,12928.987554239919,3,1,1,154366.0170953481,1
984,59875088,Customer_983,501,France,Male,43,5,11732.640356422075,2,1,0,30222.791605354618,1
985,80790126,Customer_984,649,Germany,Female,63,6,6869.085755118733,1,0,1,94936.79344923171,0
986,48187510,Customer_985,595,Spain,Female,84,6,9807.181015776747,3,0,1,143194.64919527585,0
987,12609089,Customer_986,849,France,Female,35,3,250000.0,2,0,0,42009.21838041871,0
988,62840397,Customer_987,833,Spain,Male,43,1,23828.131842026847,2,0,0,153332.62394216727,0
989,27691444,Customer_988,563,Germany,Female,39,1,48763.489097130834,3,1,1,191214.48429225245,0
990,10953959,Customer_989,705,France,Male,55,6,129285.99109890556,3,0,0,81938.29744601647,1
991,54132455,Customer_990,724,Spain,Male,63,4,9443.153859428608,2,1,1,11621.969761361,0
992,59818662,Customer_991,590,Germany,Male,69,4,28634.623389546894,3,1,0,101424.60431859025,1
993,20016389,Customer_992,500,France,Male,56,5,13012.782917874438,2,1,1,181611.51598621375,0
994,97255618,Customer_993,648,France,Female,82,7,4844.878501873435,2,1,0,136877.7847315413,1
995,21630982,Customer_994,632,France,Female,36,6,242841.74768825795,2,0,0,144089.91456629892,0
996,60676914,Customer_995,606,France,Female,32,0,146583.85303602373,1,1,1,160891.92142628063,0
997,36704425,Customer_996,694,Spain,Male,67,2,158582.2903881313,2,1,1,182697.21075283023,1
998,71298111,Customer_997,574,France,Female,46,1,152258.94001128653,2,0,0,35101.569621955576,1
999,55014515,Customer_998,534,France,Female,24,3,12592.962056434408,3,1,1,122785.8370982225,0
1000,64869006,Customer_999,660,France,Female,40,0,115282.71111286763,2,0,1,179217.08727025506,0
